02-02-2018,00:00:00,52.0141751,23.1065199,2
02-02-2018,00:00:03,52.0142106,23.106548,2
02-02-2018,00:00:06,52.014237,23.1065775,2
02-02-2018,00:00:08,52.0142659,23.1066044,2
02-02-2018,00:00:11,52.0142956,23.1066352,2
02-02-2018,00:00:14,52.0143245,23.106662,2
02-02-2018,00:00:16,52.0143534,23.1066822,2
02-02-2018,00:00:19,52.0143823,23.1066768,2
02-02-2018,00:00:21,52.0144095,23.1066594,2
02-02-2018,00:00:25,52.0144351,23.106599,2
02-02-2018,00:00:27,52.0144541,23.1065521,2
02-02-2018,00:00:30,52.0144722,23.1065011,2
02-02-2018,00:00:33,52.0144904,23.1064488,2
02-02-2018,00:00:36,52.0145081,23.1063965,2
02-02-2018,00:00:38,52.0145168,23.1063703,2
02-02-2018,00:00:39,52.0145255,23.1063442,2
02-02-2018,00:00:41,52.0145341,23.106318,2
02-02-2018,00:00:43,52.0145548,23.1062731,2
02-02-2018,00:00:48,52.0145861,23.1061833,2
02-02-2018,00:00:53,52.014615,23.1061095,2
02-02-2018,00:00:57,52.0146431,23.1060357,2
02-02-2018,00:01:01,52.0146703,23.105962,2
02-02-2018,00:01:06,52.0146951,23.1058855,2
02-02-2018,00:01:12,52.0147133,23.1057903,2
02-02-2018,00:01:16,52.0147487,23.1057568,2
02-02-2018,00:01:20,52.0147859,23.1057353,2
02-02-2018,00:01:24,52.0148214,23.1057648,2
02-02-2018,00:01:29,52.0148585,23.1058238,2
02-02-2018,00:01:33,52.0148948,23.1058641,2
02-02-2018,00:01:38,52.0149353,23.1059016,2
02-02-2018,00:01:43,52.0149807,23.1059419,2
02-02-2018,00:01:48,52.0150269,23.1059848,2
02-02-2018,00:01:54,52.0150789,23.1060344,2
02-02-2018,00:02:00,52.0151301,23.1060746,2
02-02-2018,00:02:05,52.0151788,23.1061135,2
02-02-2018,00:02:11,52.0152316,23.1061591,2
02-02-2018,00:02:15,52.0152613,23.1061859,2
02-02-2018,00:02:19,52.015291,23.1062436,2
02-02-2018,00:02:23,52.0153191,23.1062798,2
02-02-2018,00:02:23,52.0153463,23.1063268,2
02-02-2018,00:02:28,52.0153826,23.1063777,2
02-02-2018,00:02:34,52.0154214,23.1064421,2
02-02-2018,00:02:41,52.0154635,23.1065105,2
02-02-2018,00:02:47,52.0155114,23.1065789,2
02-02-2018,00:02:55,52.015551,23.1066647,2
02-02-2018,00:03:02,52.0156063,23.1067371,2
02-02-2018,00:03:11,52.01566,23.1068417,2
02-02-2018,00:03:20,52.0157219,23.1069289,2
02-02-2018,00:03:29,52.0157846,23.1070215,2
02-02-2018,00:03:40,52.0158498,23.1071354,2
02-02-2018,00:03:44,52.0159233,23.1072481,2
02-02-2018,00:03:50,52.0159736,23.1073178,2
02-02-2018,00:03:56,52.0160281,23.1074104,2
02-02-2018,00:04:03,52.0160867,23.1075069,2
02-02-2018,00:04:10,52.0161502,23.1076048,2
02-02-2018,00:04:17,52.0162138,23.1077054,2
02-02-2018,00:04:24,52.0162773,23.107806,2
02-02-2018,00:04:31,52.0163384,23.1079106,2
02-02-2018,00:04:36,52.0163756,23.1080031,2
02-02-2018,00:04:42,52.0164119,23.1081051,2
02-02-2018,00:04:47,52.0164325,23.1082016,2
02-02-2018,00:04:47,52.0164102,23.1082687,2
02-02-2018,00:04:51,52.0163698,23.108325,2
02-02-2018,00:04:55,52.016345,23.1083827,2
02-02-2018,00:04:59,52.0163244,23.1084564,2
02-02-2018,00:05:03,52.016317,23.1085329,2
02-02-2018,00:05:07,52.0163145,23.1086174,2
02-02-2018,00:05:12,52.0163302,23.1087166,2
02-02-2018,00:05:16,52.0163516,23.1088011,2
02-02-2018,00:05:21,52.0163838,23.1088762,2
02-02-2018,00:05:26,52.0164267,23.1089419,2
02-02-2018,00:05:31,52.0164771,23.1090076,2
02-02-2018,00:05:36,52.0165423,23.1090479,2
02-02-2018,00:05:41,52.0166001,23.1090412,2
02-02-2018,00:05:46,52.0166578,23.1090036,2
02-02-2018,00:05:51,52.016714,23.1089526,2
02-02-2018,00:05:56,52.0167808,23.1089419,2
02-02-2018,00:06:02,52.0168501,23.1089392,2
02-02-2018,00:06:08,52.0169211,23.1089607,2
02-02-2018,00:06:13,52.0169839,23.1089848,2
02-02-2018,00:06:19,52.0170524,23.1090237,2
02-02-2018,00:06:25,52.0171225,23.1090747,2
02-02-2018,00:06:31,52.0171968,23.1091176,2
02-02-2018,00:06:38,52.0172736,23.1091498,2
02-02-2018,00:06:41,52.0173049,23.1091954,2
02-02-2018,00:06:44,52.0173478,23.1092075,2
02-02-2018,00:06:49,52.0173982,23.1091967,2
02-02-2018,00:06:53,52.0174527,23.1091967,2
02-02-2018,00:06:56,52.0175179,23.1091954,2
02-02-2018,00:07:02,52.017588,23.1091954,2
02-02-2018,00:07:08,52.0176615,23.1092048,2
02-02-2018,00:07:14,52.0177349,23.1092101,2
02-02-2018,00:07:19,52.0178084,23.1092101,2
02-02-2018,00:07:25,52.0178802,23.1092075,2
02-02-2018,00:07:31,52.017952,23.1092115,2
02-02-2018,00:07:37,52.018023,23.1092209,2
02-02-2018,00:07:42,52.0180931,23.1092303,2
02-02-2018,00:07:47,52.0181546,23.1092182,2
02-02-2018,00:07:50,52.0181905,23.1092222,2
02-02-2018,00:07:54,52.0182648,23.1092329,2
02-02-2018,00:08:00,52.0183391,23.1092504,2
02-02-2018,00:08:06,52.0184117,23.1092745,2
02-02-2018,00:08:12,52.0184835,23.1092893,2
02-02-2018,00:08:18,52.0185561,23.1093241,2
02-02-2018,00:08:24,52.0186312,23.1093617,2
02-02-2018,00:08:30,52.0187063,23.1093979,2
02-02-2018,00:08:37,52.0187757,23.1094623,2
02-02-2018,00:08:44,52.0188442,23.1095575,2
02-02-2018,00:08:50,52.0188986,23.1096379,2
02-02-2018,00:08:57,52.0189572,23.1097533,2
02-02-2018,00:09:01,52.0190167,23.1098793,2
02-02-2018,00:09:08,52.0190736,23.1099866,2
02-02-2018,00:09:15,52.0191297,23.1100953,2
02-02-2018,00:09:19,52.0191603,23.1101556,2
02-02-2018,00:09:22,52.0191825,23.1102066,2
02-02-2018,00:09:26,52.0192081,23.1102642,2
02-02-2018,00:09:29,52.0192378,23.1103206,2
02-02-2018,00:09:33,52.0192667,23.1103729,2
02-02-2018,00:09:37,52.019294,23.1104413,2
02-02-2018,00:09:41,52.0193245,23.110507,2
02-02-2018,00:09:45,52.019355,23.1105646,2
02-02-2018,00:09:48,52.0193856,23.1106223,2
02-02-2018,00:09:53,52.0194153,23.1107028,2
02-02-2018,00:09:58,52.0194508,23.1107752,2
02-02-2018,00:09:59,52.0194813,23.1108637,2
02-02-2018,00:10:03,52.0195184,23.1109241,2
02-02-2018,00:10:06,52.0195465,23.1109791,2
02-02-2018,00:10:10,52.0195795,23.1110367,2
02-02-2018,00:10:14,52.0195977,23.1110957,2
02-02-2018,00:10:18,52.0196249,23.1111655,2
02-02-2018,00:10:21,52.0196579,23.1112218,2
02-02-2018,00:10:24,52.0196893,23.1112459,2
02-02-2018,00:10:27,52.0197223,23.1112312,2
02-02-2018,00:10:30,52.0197553,23.1112084,2
02-02-2018,00:10:33,52.0197883,23.1111829,2
02-02-2018,00:10:36,52.0198213,23.1111453,2
02-02-2018,00:10:39,52.0198552,23.1111024,2
02-02-2018,00:10:43,52.0198907,23.1110649,2
02-02-2018,00:10:46,52.0199278,23.1110314,2
02-02-2018,00:10:50,52.0199658,23.1109992,2
02-02-2018,00:10:54,52.0200029,23.1109455,2
02-02-2018,00:10:55,52.0200173,23.1109254,2
02-02-2018,00:10:57,52.0200392,23.1108986,2
02-02-2018,00:10:59,52.0200619,23.1108785,2
02-02-2018,00:10:59,52.0200854,23.1108617,2
02-02-2018,00:11:02,52.0201073,23.1108335,2
02-02-2018,00:11:04,52.0201308,23.110804,2
02-02-2018,00:11:06,52.0201552,23.1107846,2
02-02-2018,00:11:08,52.0201799,23.1107658,2
02-02-2018,00:11:11,52.0202047,23.110741,2
02-02-2018,00:11:13,52.0202286,23.1107149,2
02-02-2018,00:11:15,52.0202517,23.1106887,2
02-02-2018,00:11:18,52.0202769,23.1106672,2
02-02-2018,00:11:20,52.0203021,23.1106411,2
02-02-2018,00:11:23,52.0203272,23.1106042,2
02-02-2018,00:11:25,52.0203549,23.1105774,2
02-02-2018,00:11:28,52.0203846,23.1105553,2
02-02-2018,00:11:31,52.0204147,23.1105184,2
02-02-2018,00:11:34,52.0204477,23.1104755,2
02-02-2018,00:11:38,52.0204845,23.1104473,2
02-02-2018,00:11:41,52.0205216,23.1104198,2
02-02-2018,00:11:44,52.0205583,23.1103796,2
